batch_idx,neuron_idx,patch_idx,class_name,predicted,activation_value,activation_value_sds
321,241,83,German_short-haired_pointer,muzzle,2.5323259830474854,5.141166571952866
269,241,27,promontory,cliff,2.427690267562866,4.994797353974318
254,242,194,jellyfish,jellyfish,1.6660268306732178,3.862926586202496
225,242,29,dishrag,wool,1.6115809679031372,3.743396279293853
225,242,3,dishrag,wool,1.4934089183807373,3.4839616661059805
275,242,168,potpie,pizza,1.4873604774475098,3.4706829344579853
353,242,80,trifle,trifle,1.4535915851593018,3.396546795294946
141,243,5,crayfish,hermit_crab,2.2378265857696533,4.103508907239327
253,243,67,espresso,espresso_maker,2.087953567504883,3.8803107216009622
141,243,101,crayfish,hermit_crab,2.0561513900756836,3.8329493727489177
87,243,91,potpie,French_loaf,1.9741336107254028,3.7108045080293053
141,243,117,crayfish,hermit_crab,1.9436858892440796,3.665460280828597
149,244,117,parachute,parachute,1.690538763999939,4.030026795266183
357,244,60,prairie_chicken,quail,1.6632890701293945,3.9884106388630145
279,244,85,great_white_shark,tiger_shark,1.6199291944503784,3.922190762175503
175,244,96,electric_ray,stingray,1.6114002466201782,3.9091652203641964
140,244,144,planetarium,planetarium,1.609311819076538,3.9059757413298373
315,245,26,maillot,bikini,2.198625087738037,5.276153983236391
415,245,93,quilt,screen,2.168018341064453,5.228286278511234
415,245,79,quilt,screen,2.1044692993164062,5.1288981665239
97,245,91,cliff_dwelling,cliff_dwelling,1.9265437126159668,4.850629798504977
363,245,17,indri,indri,1.881471037864685,4.780137971680747
404,246,176,flagpole,flagpole,1.7354705333709717,4.1405539814529035
179,246,134,beacon,breakwater,1.637904167175293,3.96606720087677
195,246,23,recreational_vehicle,minibus,1.6115715503692627,3.9189741942415313
439,246,22,bald_eagle,bald_eagle,1.5843698978424072,3.8703270122173237
64,246,61,projectile,fireboat,1.57328462600708,3.850502215314688
339,247,86,brass,jean,2.203584909439087,4.523896491737059
203,247,128,bubble,bubble,2.1362287998199463,4.430548768143162
458,247,91,hourglass,quill,2.1265933513641357,4.417195158734274
203,247,21,bubble,bubble,2.0948290824890137,4.373173581361662
203,247,129,bubble,bubble,2.090251922607422,4.366830170824922
62,248,181,brass,hay,2.868199586868286,4.687059551128768
99,248,101,hard_disc,laptop,2.608741044998169,4.342044067639568
236,248,72,Appenzeller,Border_collie,2.4570324420928955,4.140309267915627
99,248,87,hard_disc,laptop,2.3995578289031982,4.063882293050699
142,248,18,flatworm,sea_slug,2.363102436065674,4.015405665937288
332,249,153,flagpole,restaurant,2.3567490577697754,4.798060495266021
324,249,99,mosquito_net,bassinet,2.1393470764160156,4.515492506027592
332,249,154,flagpole,restaurant,2.0640006065368652,4.417561013603329
496,249,8,komondor,Bedlington_terrier,2.036102771759033,4.381300833138597
436,249,110,thimble,vase,2.028937339782715,4.371987570706648
368,250,22,chainlink_fence,chainlink_fence,1.678969383239746,3.777021187234898
359,250,48,Leonberg,Norwich_terrier,1.5729587078094482,3.579255964201632
20,250,95,American_lobster,king_crab,1.45630943775177,3.3616442112721603
404,250,90,flagpole,flagpole,1.395931363105774,3.249007598495029
212,250,25,patas,brambling,1.3697426319122314,3.2001519502838773
154,251,77,toaster,bagel,2.333470582962036,3.696761105874781
207,251,177,pretzel,cauliflower,2.1777780055999756,3.53154284579775
142,251,112,flatworm,sea_slug,2.009695053100586,3.3531761347375313
207,251,107,pretzel,cauliflower,1.9661996364593506,3.3070195537331655
32,251,161,flatworm,anemone_fish,1.9626212120056152,3.3032221918288247
40,252,89,stretcher,rifle,2.0112264156341553,3.7531670022729258
40,252,179,stretcher,rifle,1.929854393005371,3.6323879112346096
459,252,10,lemon,lemon,1.9283194541931152,3.630109628004642
302,252,27,tailed_frog,tailed_frog,1.9143145084381104,3.609322328344574
73,252,168,dock,paddlewheel,1.8819820880889893,3.5613318739515396
168,253,134,beacon,beacon,1.8043159246444702,4.098150960073045
163,253,170,digital_watch,iPod,1.6598236560821533,3.8355528595891033
286,253,173,tractor,tractor,1.6346341371536255,3.789773802421883
286,253,174,tractor,tractor,1.614506483078003,3.753194103175367
388,253,59,gong,wall_clock,1.6077356338500977,3.7408888624617833
349,254,42,cab,passenger_car,1.940575361251831,4.094244365284127
8,254,147,ruffed_grouse,ruffed_grouse,1.8150601387023926,3.909790406258937
333,254,85,clumber,Bedlington_terrier,1.720981478691101,3.7715348150533963
106,254,196,forklift,forklift,1.7201776504516602,3.7703535296433124
408,254,20,Blenheim_spaniel,Japanese_spaniel,1.6933932304382324,3.730991831425996
204,255,125,running_shoe,running_shoe,1.8209047317504883,4.616484751600301
241,255,65,envelope,parking_meter,1.799879789352417,4.5888527582453404
103,255,81,plow,oxcart,1.6255778074264526,4.359776686827589
204,255,103,running_shoe,running_shoe,1.6230053901672363,4.356395891995096
237,255,126,stopwatch,odometer,1.5902302265167236,4.313321191144463
263,256,29,grille,police_van,2.7057688236236572,4.291021616000114
50,256,186,chime,bell_cote,2.6157100200653076,4.189823842582718
50,256,195,chime,bell_cote,2.474804162979126,4.031489971432046
252,256,142,Irish_terrier,Blenheim_spaniel,2.4706053733825684,4.026771852365046
50,256,185,chime,bell_cote,2.4232337474823,3.973541042329212
335,257,42,Rottweiler,Rottweiler,2.143580675125122,4.003655960152672
158,257,144,Scottish_deerhound,giant_schnauzer,2.056288480758667,3.880317551418709
495,257,191,stingray,stingray,1.837478756904602,3.5711531026206473
195,257,83,recreational_vehicle,minibus,1.8010165691375732,3.519634312758807
493,257,5,grocery_store,hot_pot,1.799587368965149,3.5176149423407703
94,258,49,marmot,guinea_pig,2.292154312133789,5.495476001636276
94,258,63,marmot,guinea_pig,2.2239863872528076,5.396512601367496
94,258,35,marmot,guinea_pig,1.7780402898788452,4.749106329139416
427,258,52,yurt,yurt,1.7127857208251953,4.654372419490587
427,258,66,yurt,yurt,1.6102635860443115,4.505534984898807
456,259,174,gyromitra,coral_fungus,2.1856141090393066,4.846820296510808
144,259,155,Great_Pyrenees,Labrador_retriever,2.0646345615386963,4.664073768644899
414,259,174,balance_beam,balance_beam,2.0557916164398193,4.650715994158923
115,259,138,cauliflower,mashed_potato,1.9415555000305176,4.47815580475517
440,259,4,silky_terrier,French_bulldog,1.862634301185608,4.35894081873574
254,260,183,jellyfish,jellyfish,1.721273422241211,3.8258875960013388
53,260,85,slot,scoreboard,1.4803225994110107,3.3823678552332868
254,260,196,jellyfish,jellyfish,1.458268642425537,3.3417729937166696
146,260,57,stethoscope,jay,1.4445292949676514,3.3164828878300505
385,260,183,chambered_nautilus,chambered_nautilus,1.4242117404937744,3.279084233667143
199,261,39,stage,studio_couch,1.578441858291626,3.5600495634734854
257,261,48,megalith,megalith,1.5757365226745605,3.554596634978182
75,261,68,orange,groom,1.556383728981018,3.5155887575342333
318,261,44,scale,butcher_shop,1.5402648448944092,3.4830992128751865
167,261,83,fiddler_crab,fiddler_crab,1.529862403869629,3.4621318450089165
340,262,10,basset,muzzle,1.622359037399292,3.7307426533662404
463,262,35,barn_spider,wolf_spider,1.6084792613983154,3.7012463394718744
340,262,25,basset,muzzle,1.429804801940918,3.3215400718281654
463,262,48,barn_spider,wolf_spider,1.427609920501709,3.3168756657248344
463,262,38,barn_spider,wolf_spider,1.421546220779419,3.303989521859309
121,263,58,dowitcher,red-backed_sandpiper,2.61430025100708,4.56446265803686
26,263,194,swimming_trunks,swimming_trunks,2.4728522300720215,4.399142177720004
26,263,186,swimming_trunks,swimming_trunks,2.3278257846832275,4.2296393352494865
26,263,111,swimming_trunks,swimming_trunks,2.3092660903930664,4.207947285022837
26,263,184,swimming_trunks,swimming_trunks,2.291970729827881,4.187732952598898
453,264,183,ambulance,police_van,2.140800952911377,3.7682665561003366
453,264,188,ambulance,police_van,2.032379627227783,3.6320067233287237
453,264,170,ambulance,police_van,2.0058298110961914,3.598639915798947
453,264,187,ambulance,police_van,2.0030298233032227,3.5951209967484097
453,264,169,ambulance,police_van,2.002429723739624,3.594366814250947
33,265,76,tick,long-horned_beetle,1.5575871467590332,3.862013435092288
335,265,76,Rottweiler,Rottweiler,1.5147068500518799,3.7691302829970055
296,265,36,pug,French_bulldog,1.503309726715088,3.7444429365551293
235,265,23,submarine,submarine,1.4941222667694092,3.7245419492711154
379,265,20,clumber,Bedlington_terrier,1.4597456455230713,3.6500786366324025
221,266,47,crossword_puzzle,crossword_puzzle,1.9910742044448853,4.154082718264351
221,266,60,crossword_puzzle,crossword_puzzle,1.9386415481567383,4.073283285528942
221,266,48,crossword_puzzle,crossword_puzzle,1.8966259956359863,4.008536750638835
221,266,73,crossword_puzzle,crossword_puzzle,1.8883864879608154,3.995839557833759
221,266,61,crossword_puzzle,crossword_puzzle,1.8877687454223633,3.994887608224165
237,267,48,stopwatch,odometer,2.4636855125427246,5.6934426198778665
420,267,114,Sealyham_terrier,Bedlington_terrier,2.3283329010009766,5.514644298381916
263,267,77,grille,police_van,2.2237796783447266,5.376531405656799
237,267,50,stopwatch,odometer,2.2017884254455566,5.3474813632440465
137,267,49,hard_disc,toilet_tissue,2.168182849884033,5.303089013256382
134,268,47,lens_cap,sewing_machine,1.5223586559295654,3.640905116635294
285,268,53,television,punching_bag,1.4762282371520996,3.5427925499929085
485,268,49,wallet,wallet,1.4511439800262451,3.4894420512513418
397,268,51,chimpanzee,gorilla,1.448525071144104,3.483872020043324
463,268,57,barn_spider,wolf_spider,1.3912675380706787,3.3620937297454434
307,269,6,mantis,mantis,2.810757875442505,4.240633270091209
425,269,10,zucchini,cardoon,2.6545896530151367,4.063518310407404
66,269,45,dung_beetle,tailed_frog,2.6434621810913086,4.050898318257028
392,269,32,buckeye,stinkhorn,2.5863096714019775,3.9860799813885146
230,269,118,fiddler_crab,hermit_crab,2.5066323280334473,3.895715570248513
475,270,83,book_jacket,book_jacket,1.5941662788391113,4.023366525432205
475,270,125,book_jacket,book_jacket,1.544744849205017,3.9143551410160984
475,270,27,book_jacket,book_jacket,1.537618637084961,3.8986364891154612
457,270,25,barrel,spindle,1.5335538387298584,3.8896705547152886
457,270,70,barrel,spindle,1.5153248310089111,3.8494618965905656
458,271,116,hourglass,quill,1.9934229850769043,3.753101728544991
458,271,119,hourglass,quill,1.7740358114242554,3.5017259158469587
458,271,117,hourglass,quill,1.7645933628082275,3.490906672610472
339,271,9,brass,jean,1.750105381011963,3.4743062117095236
62,271,89,brass,hay,1.7291724681854248,3.4503210903995636
37,272,53,syringe,syringe,2.0479862689971924,4.752511684620178
44,272,158,iPod,ice_cream,2.0332541465759277,4.732007600859567
394,272,77,crutch,walking_stick,1.9490185976028442,4.614769045383533
428,272,120,packet,punching_bag,1.9098373651504517,4.5602368300600835
110,272,163,CD_player,Polaroid_camera,1.899971842765808,4.546506052407508
1,273,1,wire-haired_fox_terrier,giant_schnauzer,2.057742118835449,3.8593873167638018
297,273,81,bustard,bustard,2.022111415863037,3.8174726089660687
397,273,104,chimpanzee,gorilla,1.9313576221466064,3.7107130328750433
42,273,15,wire-haired_fox_terrier,giant_schnauzer,1.9150053262710571,3.691476766221073
187,273,95,bison,hyena,1.8985538482666016,3.672123825193457
214,274,114,pole,pier,2.250065803527832,5.8725125001746346
214,274,127,pole,pier,1.99551260471344,5.5297543657761565
349,274,148,cab,passenger_car,1.6048150062561035,5.003676592701906
349,274,158,cab,passenger_car,1.60182785987854,4.999654373675322
349,274,159,cab,passenger_car,1.5433043241500854,4.920851915021821
248,275,192,balance_beam,balance_beam,2.442983388900757,4.689009330859796
248,275,187,balance_beam,balance_beam,2.296118974685669,4.499816936771621
248,275,195,balance_beam,balance_beam,2.218026638031006,4.39921750830832
27,275,156,horse_cart,Boston_bull,2.100919246673584,4.248358446535306
229,275,60,papillon,Persian_cat,2.07619571685791,4.21650931670262
415,276,79,quilt,screen,2.1389694213867188,4.869052289798152
415,276,78,quilt,screen,2.095245122909546,4.8076356754890055
427,276,36,yurt,yurt,1.998008370399475,4.671053675695397
363,276,3,indri,indri,1.9819425344467163,4.648487064345881
262,276,59,theater_curtain,theater_curtain,1.9100536108016968,4.547509474072801
336,277,93,entertainment_center,bookcase,2.000885009765625,4.28673100339045
469,277,21,scuba_diver,scuba_diver,1.9118812084197998,4.1549843319717095
243,277,63,barbershop,tobacco_shop,1.877508282661438,4.104104274186401
469,277,34,scuba_diver,scuba_diver,1.8650188446044922,4.085616952667404
336,277,95,entertainment_center,bookcase,1.8041672706604004,3.9955422345486205
412,278,2,academic_gown,oboe,2.2517924308776855,5.0258690771769725
412,278,12,academic_gown,oboe,2.163562297821045,4.896604439146145
412,278,16,academic_gown,oboe,2.1485538482666016,4.874615785929295
28,278,137,projectile,missile,2.135474443435669,4.855453347059983
235,278,18,submarine,submarine,2.075406789779663,4.767449133100336
372,279,91,dock,lifeboat,1.7368701696395874,4.1654185387853095
498,279,15,harp,folding_chair,1.6463663578033447,4.002160919498494
287,279,152,window_shade,radiator,1.5176267623901367,3.7699307025752837
488,279,92,radiator,radiator,1.5106825828552246,3.7574042664421707
70,279,10,Rottweiler,Doberman,1.4966602325439453,3.7321096906427846
416,280,22,vault,altar,1.6180012226104736,3.9363589495704416
416,280,19,vault,altar,1.5801365375518799,3.861409362212484
146,280,43,stethoscope,jay,1.5294020175933838,3.760985145562878
460,280,67,vulture,black_stork,1.4771463871002197,3.6575500334912503
262,280,31,theater_curtain,theater_curtain,1.4606428146362305,3.6248827620166812
497,281,37,kimono,theater_curtain,1.761509895324707,4.245731051679947
465,281,16,sulphur-crested_cockatoo,sulphur-crested_cockatoo,1.6879544258117676,4.090481298929722
480,281,28,colobus,hornbill,1.6275370121002197,3.962961365977956
423,281,68,cannon,patio,1.6174099445343018,3.9415866844470737
375,281,151,worm_fence,barn,1.5859172344207764,3.87511663822299
373,282,182,electric_locomotive,crane,1.608595609664917,4.3466193610912045
414,282,117,balance_beam,balance_beam,1.5824711322784424,4.311327232517016
415,282,172,quilt,screen,1.5676370859146118,4.2912875944487405
0,282,14,mountain_bike,mountain_bike,1.4950677156448364,4.193252043030024
372,282,96,dock,lifeboat,1.4835405349731445,4.177679722238876
127,283,126,torch,torch,3.126915454864502,6.350169351456242
103,283,62,plow,oxcart,2.845137596130371,5.9604469867260015
127,283,144,torch,torch,2.5433506965637207,5.54305044367577
103,283,61,plow,oxcart,2.51397705078125,5.5024242328495525
127,283,125,torch,torch,2.3762426376342773,5.311926010464316
27,284,29,horse_cart,Boston_bull,2.0486419200897217,4.435282321941121
321,284,103,German_short-haired_pointer,muzzle,1.8836749792099,4.2174391508132985
299,284,41,racket,rugby_ball,1.8572125434875488,4.182494810554709
321,284,102,German_short-haired_pointer,muzzle,1.8564174175262451,4.181444825873338
168,284,87,beacon,beacon,1.7873904705047607,4.0902929323349415
388,285,4,gong,wall_clock,2.6909737586975098,4.80905183708444
290,285,95,plunger,Saluki,2.2842133045196533,4.335539898477951
41,285,152,beer_glass,beer_glass,2.185338020324707,4.2204386711621185
384,285,88,monitor,desk,2.088226795196533,4.107390994086838
253,285,55,espresso,espresso_maker,2.06447696685791,4.079743696659848
235,286,84,submarine,submarine,2.2665395736694336,4.542530374296854
235,286,19,submarine,submarine,1.8135924339294434,3.9603988966053367
125,286,163,beer_bottle,puck,1.733203411102295,3.85708224761312
125,286,162,beer_bottle,puck,1.7025487422943115,3.8176846091567227
418,286,82,pirate,schooner,1.6784474849700928,3.7867094703172883
210,287,155,vault,dome,2.214226722717285,4.411820073973984
321,287,173,German_short-haired_pointer,muzzle,2.0760436058044434,4.208747327246272
321,287,171,German_short-haired_pointer,muzzle,1.9519776105880737,4.026420983862465
90,287,162,rock_crab,hermit_crab,1.9222133159637451,3.9826796267501656
97,287,25,cliff_dwelling,cliff_dwelling,1.870633602142334,3.9068785130167853
70,288,17,Rottweiler,Doberman,2.499168872833252,4.8237460736858795
70,288,18,Rottweiler,Doberman,2.3233649730682373,4.537275827580359
342,288,34,brown_bear,brown_bear,2.1241307258605957,4.21262612466416
342,288,36,brown_bear,brown_bear,2.052145004272461,4.095326295667192
70,288,4,Rottweiler,Doberman,2.036139726638794,4.069245896831715
382,289,152,wallaby,wallaby,1.6735918521881104,3.7454279342898276
475,289,97,book_jacket,book_jacket,1.6576693058013916,3.714576160055736
475,289,139,book_jacket,book_jacket,1.6148350238800049,3.6315797872883526
475,289,125,book_jacket,book_jacket,1.5855486392974854,3.5748340317208678
364,289,51,recreational_vehicle,ambulance,1.5614418983459473,3.5281244344433276
38,290,184,fig,acorn_squash,2.786116123199463,5.376600708690674
38,290,185,fig,acorn_squash,2.7843284606933594,5.37416786111423
38,290,186,fig,acorn_squash,2.71183443069458,5.275510019051162
38,290,187,fig,acorn_squash,2.684643030166626,5.238504973272831
243,290,89,barbershop,tobacco_shop,2.635664939880371,5.17185020603071
173,291,11,handkerchief,quilt,0.36183637380599976,3.7754242674435523
231,291,13,breakwater,breakwater,0.3079608082771301,3.69440715115375
173,291,18,handkerchief,quilt,0.24634110927581787,3.6017445448177328
173,291,25,handkerchief,quilt,0.11911237239837646,3.41042023536838
173,291,162,handkerchief,quilt,0.08900105953216553,3.3651393791551274
493,292,84,grocery_store,hot_pot,2.066542387008667,4.573684398360649
412,292,179,academic_gown,oboe,1.9833598136901855,4.458244482468994
493,292,62,grocery_store,hot_pot,1.903645396232605,4.347617637451555
395,292,51,Rottweiler,Chesapeake_Bay_retriever,1.8748736381530762,4.307688488830014
153,292,84,poncho,Cardigan,1.8514734506607056,4.2752139503755995
368,293,74,chainlink_fence,chainlink_fence,2.0060322284698486,4.205845850478662
334,293,153,rifle,rifle,1.9976550340652466,4.1957965053680875
176,293,87,sorrel,barn,1.9316599369049072,4.116628292845068
18,293,185,affenpinscher,Blenheim_spaniel,1.8968656063079834,4.074888753427451
1,293,188,wire-haired_fox_terrier,giant_schnauzer,1.843043565750122,4.010323430719388
226,294,53,swimming_trunks,swimming_trunks,1.538753628730774,5.798614104947742
181,294,91,zebra,Lhasa,1.5375943183898926,5.796923100732439
222,294,87,alp,alp,1.4363757371902466,5.649282696399087
222,294,151,alp,alp,1.3999329805374146,5.596126217979046
222,294,164,alp,alp,1.3854293823242188,5.5749708423641575
404,295,91,flagpole,flagpole,2.3055601119995117,5.036821119436003
404,295,157,flagpole,flagpole,2.110154628753662,4.769462724879441
404,295,158,flagpole,flagpole,2.0084080696105957,4.630250681019242
404,295,144,flagpole,flagpole,2.002429723739624,4.622070967084829
404,295,101,flagpole,flagpole,1.8885915279388428,4.4663148605367855
49,296,56,ibex,ibex,1.6968059539794922,3.8214080674955415
403,296,125,parking_meter,pay-phone,1.6963762044906616,3.8206458324326755
49,296,53,ibex,ibex,1.6527043581008911,3.743186257858273
156,296,113,ice_bear,Arctic_fox,1.5989267826080322,3.6478024244810014
156,296,155,ice_bear,Arctic_fox,1.5220978260040283,3.511532978934148
120,297,65,maillot,bikini,2.596792459487915,4.74617449310091
155,297,58,eggnog,cup,2.48189115524292,4.607933090281976
190,297,81,candle,candle,2.1456940174102783,4.2034436524719645
394,297,51,crutch,walking_stick,2.1156599521636963,4.167308716151398
315,297,75,maillot,bikini,2.1092636585235596,4.159613132437492
75,298,177,orange,groom,1.8388845920562744,4.492800680264337
136,298,132,rifle,military_uniform,1.6987751722335815,4.2033153565262635
462,298,130,barbell,jay,1.66073477268219,4.12471866122058
75,298,174,orange,groom,1.596503496170044,3.9920080133657905
462,298,174,barbell,jay,1.560573935508728,3.917772601407264
412,299,32,academic_gown,oboe,2.131694793701172,4.381443904765132
365,299,16,tricycle,tricycle,1.8640868663787842,4.015224189817581
97,299,66,cliff_dwelling,cliff_dwelling,1.8101232051849365,3.941375269056243
412,299,37,academic_gown,oboe,1.781538963317871,3.9022579192329783
412,299,33,academic_gown,oboe,1.7627675533294678,3.8765693662670753
301,300,97,night_snake,wok,2.105222702026367,4.25005906349745
365,300,43,tricycle,tricycle,1.757250189781189,3.808627568272141
301,300,96,night_snake,wok,1.6867588758468628,3.719203590758361
200,300,6,bicycle-built-for-two,bicycle-built-for-two,1.6552762985229492,3.679265375259748
301,300,98,night_snake,wok,1.6489357948303223,3.671221929507499
319,301,6,electric_ray,basset,2.789090394973755,4.682473199240931
276,301,18,tobacco_shop,tobacco_shop,2.640719175338745,4.482427953251234
319,301,54,electric_ray,basset,2.5353238582611084,4.3403260538207125
213,301,12,torch,torch,2.431286334991455,4.200054834201205
250,301,33,desktop_computer,desktop_computer,2.4262328147888184,4.193241297893171
425,302,152,zucchini,cardoon,2.011321544647217,4.392916058970938
247,302,77,swab,spindle,2.0025599002838135,4.376548788674956
425,302,123,zucchini,cardoon,1.999253273010254,4.370371813199842
186,302,93,ear,corn,1.9739141464233398,4.323036824844868
423,302,78,cannon,patio,1.9213132858276367,4.224775303666585
407,303,192,ocarina,great_white_shark,2.5120809078216553,5.303143034606202
469,303,139,scuba_diver,scuba_diver,2.4611330032348633,5.2298496950413895
407,303,122,ocarina,great_white_shark,2.3149948120117188,5.019616199482043
469,303,125,scuba_diver,scuba_diver,2.307878255844116,5.009378365915491
466,303,71,miniature_schnauzer,West_Highland_white_terrier,2.221635103225708,4.885309501429951
271,304,86,bald_eagle,bald_eagle,2.355167865753174,4.802755840929336
271,304,65,bald_eagle,bald_eagle,2.2185521125793457,4.605079666435504
381,304,126,hook,sax,2.1824488639831543,4.552840068120555
131,304,20,crane,dhole,2.0727944374084473,4.394175587209466
299,304,55,racket,rugby_ball,2.0668585300445557,4.385586625595714
345,305,172,golf_ball,golf_ball,1.7790820598602295,4.176893604733581
345,305,173,golf_ball,golf_ball,1.7456839084625244,4.1227914574571525
389,305,113,acorn_squash,punching_bag,1.7418055534362793,4.116508854198021
364,305,40,recreational_vehicle,ambulance,1.68660569190979,4.027089802155824
259,305,51,Brittany_spaniel,cocker_spaniel,1.6491515636444092,3.9664173194368217
20,306,57,American_lobster,king_crab,2.2402095794677734,4.0061287460197965
476,306,100,Shetland_sheepdog,collie,2.1642963886260986,3.898310988006086
250,306,146,desktop_computer,desktop_computer,2.1258022785186768,3.8436386892593357
250,306,164,desktop_computer,desktop_computer,2.1177544593811035,3.832208556937238
157,306,187,hoopskirt,mosquito_net,2.087296485900879,3.7889497981119398
277,307,77,walking_stick,mantis,1.7200367450714111,4.501522082743501
492,307,78,lawn_mower,lawn_mower,1.707243800163269,4.472205396023937
277,307,73,walking_stick,mantis,1.6499230861663818,4.340847571312369
277,307,75,walking_stick,mantis,1.5504378080368042,4.112864198205112
282,307,103,turnstile,turnstile,1.5420143604278564,4.093560779295443
240,308,40,notebook,desk,1.7283211946487427,4.198762743614504
452,308,54,cloak,cloak,1.674675703048706,4.110692349777915
118,308,122,chiffonier,refrigerator,1.623450756072998,4.026595790685036
452,308,56,cloak,cloak,1.5782122611999512,3.9523272558797546
134,308,55,lens_cap,sewing_machine,1.5395276546478271,3.8888183116452546
154,309,30,toaster,bagel,2.452284812927246,4.8544575045484235
453,309,58,ambulance,police_van,2.3572959899902344,4.7331163962491845
91,309,99,dough,dough,2.108496904373169,4.415294195076832
349,309,88,cab,passenger_car,2.056286334991455,4.348599102350897
332,309,5,flagpole,restaurant,1.9541027545928955,4.2180672301561275
334,310,47,rifle,rifle,2.3128960132598877,5.7912841374832
334,310,46,rifle,rifle,2.1647768020629883,5.565258826983001
334,310,45,rifle,rifle,1.6601924896240234,4.795278856316418
128,310,78,plastic_bag,gasmask,1.6250519752502441,4.741655524080928
334,310,62,rifle,rifle,1.4628193378448486,4.494093564045401
50,311,55,chime,bell_cote,1.7830748558044434,4.145765644756006
50,311,83,chime,bell_cote,1.6864540576934814,3.964023473616926
50,311,114,chime,bell_cote,1.6488728523254395,3.8933338292427644
284,311,72,Loafer,cowboy_boot,1.6173267364501953,3.8339960913823545
50,311,56,chime,bell_cote,1.5914947986602783,3.7854066308266927
50,312,100,chime,bell_cote,2.8065247535705566,5.727552237548947
50,312,114,chime,bell_cote,2.6898436546325684,5.565000426200057
273,312,182,jigsaw_puzzle,swimming_trunks,2.5478053092956543,5.367122701995683
442,312,155,milk_can,rain_barrel,2.5404109954833984,5.356821469706955
136,312,170,rifle,military_uniform,2.464019775390625,5.250398653070377
40,313,97,stretcher,rifle,1.4927253723144531,3.779024463631179
482,313,116,spatula,butternut_squash,1.4504539966583252,3.6886362960346966
303,313,123,Scottish_deerhound,Irish_water_spaniel,1.388325572013855,3.555788136444325
303,313,149,Scottish_deerhound,Irish_water_spaniel,1.3448554277420044,3.462836662192559
303,313,136,Scottish_deerhound,Irish_water_spaniel,1.3422441482543945,3.457253007430826
214,314,43,pole,pier,2.1550779342651367,4.527536967145614
181,314,59,zebra,Lhasa,2.051764965057373,4.382232477431733
214,314,44,pole,pier,2.017207145690918,4.333628644368248
214,314,32,pole,pier,1.9410640001296997,4.226537143699703
181,314,58,zebra,Lhasa,1.927699327468872,4.2077404044706785
162,315,58,Windsor_tie,cowboy_hat,2.6460928916931152,5.34935219978683
241,315,140,envelope,parking_meter,2.4798026084899902,5.098158077490604
162,315,59,Windsor_tie,cowboy_hat,2.4690628051757812,5.081934787619533
241,315,152,envelope,parking_meter,2.4193263053894043,5.0068040212916864
162,315,73,Windsor_tie,cowboy_hat,2.388936996459961,4.960898658472646
280,316,48,hard_disc,parking_meter,2.10603404045105,5.139787780845247
101,316,161,cowboy_hat,punching_bag,2.079136610031128,5.10036509714678
256,316,114,carpenter's_kit,sewing_machine,2.0469961166381836,5.0532578275986735
420,316,114,Sealyham_terrier,Bedlington_terrier,2.0183987617492676,5.0113436202265245
137,316,65,hard_disc,toilet_tissue,1.9630273580551147,4.930187565551579
27,317,81,horse_cart,Boston_bull,2.58457350730896,5.605900528417291
402,317,19,jacamar,bee_eater,2.2639098167419434,5.09078566886522
273,317,160,jigsaw_puzzle,swimming_trunks,2.134949207305908,4.883623061524402
319,317,133,electric_ray,basset,2.1161396503448486,4.853407347749325
402,317,28,jacamar,bee_eater,2.1124496459960938,4.847479716627466
2,318,136,tiger_shark,great_white_shark,2.3238277435302734,4.269879154806426
2,318,149,tiger_shark,great_white_shark,2.3076632022857666,4.248120087629203
347,318,93,indigo_bunting,indigo_bunting,2.2921855449676514,4.227285633979283
381,318,108,hook,sax,2.2896273136138916,4.223842002202831
2,318,115,tiger_shark,great_white_shark,2.274991512298584,4.204140769783353
464,319,99,komondor,Bedlington_terrier,2.200178384780884,4.985293733026321
192,319,152,snowplow,snowplow,2.1177620887756348,4.877515907002671
464,319,13,komondor,Bedlington_terrier,2.1055235862731934,4.861511314981039
40,319,183,stretcher,rifle,2.097118854522705,4.850520239668434
464,319,43,komondor,Bedlington_terrier,2.0200729370117188,4.749765390253669
453,320,1,ambulance,police_van,1.5718291997909546,5.443974569010584
452,320,9,cloak,cloak,1.5068037509918213,5.347555208436902
453,320,2,ambulance,police_van,1.3491077423095703,5.11372447596271
332,320,72,flagpole,restaurant,1.32033371925354,5.071058520472499
332,320,48,flagpole,restaurant,1.3118106126785278,5.058420507183231
40,321,58,stretcher,rifle,2.7427656650543213,6.087785396243362
40,321,121,stretcher,rifle,2.6704468727111816,5.993517326952394
40,321,120,stretcher,rifle,2.639488697052002,5.953163120893278
40,321,62,stretcher,rifle,2.5450892448425293,5.830112751638097
40,321,87,stretcher,rifle,2.4871249198913574,5.754555834495806
228,322,51,garden_spider,black_and_gold_garden_spider,2.630577564239502,4.698731761735131
33,322,55,tick,long-horned_beetle,2.207329750061035,4.141933964374456
79,322,18,black-and-tan_coonhound,Doberman,2.1592986583709717,4.0787473272272186
49,322,52,ibex,ibex,2.1207003593444824,4.027969869766432
357,322,32,prairie_chicken,quail,2.108832597732544,4.012357400419236
446,323,98,oxygen_mask,bullet_train,2.18747615814209,4.606560446490923
446,323,112,oxygen_mask,bullet_train,2.093015432357788,4.4484156343105274
446,323,97,oxygen_mask,bullet_train,1.9459664821624756,4.2022283600028505
