batch_idx,neuron_idx,patch_idx,class_name,predicted,activation_value,activation_value_sds
419,218,38,bannister,bannister,3.215256929397583,4.492077896014533
177,218,38,lab_coat,wig,3.101107597351074,4.389261397271154
254,219,36,jellyfish,jellyfish,0.2512822151184082,6.539432659840336
424,219,97,Afghan_hound,collie,0.22006270289421082,5.735763708137398
223,219,73,gorilla,chimpanzee,0.21418802440166473,5.584534673173906
70,219,178,Rottweiler,Doberman,0.20491845905780792,5.345912691858476
480,219,142,colobus,hornbill,0.20300348103046417,5.296616329611769
347,220,66,indigo_bunting,indigo_bunting,2.5206308364868164,5.547975010196925
28,220,116,projectile,missile,2.4228835105895996,5.3883574898291124
400,220,179,crash_helmet,football_helmet,2.412386417388916,5.371216151461199
294,220,91,black_stork,oystercatcher,2.3993425369262695,5.349916010139573
126,220,70,white_wolf,Arctic_fox,2.293400526046753,5.176916893036874
83,221,94,jean,cowboy_hat,0.838615357875824,2.8546737655778034
227,221,179,Persian_cat,Persian_cat,0.7801895141601562,2.7814445343500216
295,221,81,nipple,pill_bottle,0.7139816284179688,2.698461520913161
295,221,110,nipple,pill_bottle,0.7059166431427002,2.688353105971899
98,221,101,cockroach,centipede,0.6989383697509766,2.6796067436898228
277,222,75,walking_stick,mantis,0.1565074920654297,5.7458364352863125
323,222,171,cassette_player,cassette_player,0.15015609562397003,5.502841071937588
254,222,38,jellyfish,jellyfish,0.1488196700811386,5.451711337970895
34,222,31,rule,slide_rule,0.1467522382736206,5.372614347585094
263,222,24,grille,police_van,0.14023852348327637,5.123408915863388
165,223,11,toy_terrier,Chihuahua,0.8068575263023376,4.286206671177218
165,223,26,toy_terrier,Chihuahua,0.7975102066993713,4.2707609890202285
165,223,27,toy_terrier,Chihuahua,0.7908822894096375,4.2598088970657
165,223,12,toy_terrier,Chihuahua,0.7882168292999268,4.2554044419485715
165,223,13,toy_terrier,Chihuahua,0.7881784439086914,4.255341013224865
419,224,26,bannister,bannister,0.37682586908340454,3.9885282902235937
156,224,68,ice_bear,Arctic_fox,0.3624538481235504,3.8187683535883648
177,224,26,lab_coat,wig,0.34256017208099365,3.5837875395567322
204,224,26,running_shoe,running_shoe,0.33783525228500366,3.5279775677083514
419,224,55,bannister,bannister,0.33479395508766174,3.4920542677805377
313,225,30,balance_beam,balance_beam,1.6647478342056274,4.282756185302006
22,225,184,bulbul,bulbul,1.5840976238250732,4.172174232438561
102,225,190,grocery_store,grocery_store,1.577562689781189,4.163213985899876
313,225,16,balance_beam,balance_beam,1.4242568016052246,3.9530116266007536
100,225,89,Labrador_retriever,Irish_water_spaniel,1.4051753282546997,3.926848438970414
364,226,75,recreational_vehicle,ambulance,5.254654884338379,9.164353071219638
103,226,68,plow,oxcart,4.992913722991943,8.761813931638052
296,226,193,pug,French_bulldog,4.963372230529785,8.71638123432556
296,226,192,pug,French_bulldog,4.925339221954346,8.657889194063719
491,226,55,vizsla,Rhodesian_ridgeback,4.716261863708496,8.336343207710888
364,227,109,recreational_vehicle,ambulance,0.22146542370319366,4.8442084548947735
197,227,33,comic_book,gorilla,0.21753740310668945,4.757733891344186
102,227,45,grocery_store,grocery_store,0.20793060958385468,4.546242312672963
53,227,139,slot,scoreboard,0.20325496792793274,4.443309025644217
343,227,121,bee,dung_beetle,0.20003393292427063,4.372398604153369
373,228,45,electric_locomotive,crane,0.1277683526277542,6.510084127743431
176,228,94,sorrel,barn,0.11971575766801834,6.098439456121475
406,228,182,weasel,fox_squirrel,0.11784853041172028,6.002987722288386
372,228,118,dock,lifeboat,0.11553969979286194,5.884961442973099
381,228,196,hook,sax,0.11488497257232666,5.851492111279798
84,229,12,pillow,quilt,3.6738579273223877,7.482554910690839
240,229,70,notebook,desk,3.628298759460449,7.402930346324322
313,229,5,balance_beam,balance_beam,3.3618855476379395,6.9373152587719025
313,229,112,balance_beam,balance_beam,3.1315512657165527,6.5347559558398824
459,229,23,lemon,lemon,3.098783493041992,6.47748713933341
40,230,121,stretcher,rifle,0.11752074211835861,6.364773423836274
92,230,92,terrapin,terrapin,0.10761088132858276,5.814247603267932
48,230,134,fountain,fountain,0.10686926543712616,5.773048366885934
425,230,193,zucchini,cardoon,0.10341516137123108,5.581161365085948
426,230,172,starfish,axolotl,0.10148981958627701,5.474202207079418
435,231,53,dough,dough,0.32563528418540955,2.6608736241013187
4,231,69,shoji,birdhouse,0.30695000290870667,2.51604632389344
67,231,41,binoculars,screwdriver,0.3057574927806854,2.5068033256343125
435,231,40,dough,dough,0.299216091632843,2.4561017357684998
476,231,69,Shetland_sheepdog,collie,0.2977065145969391,2.4444011911886134
372,232,30,dock,lifeboat,0.10210644453763962,7.73063676820284
283,232,164,African_chameleon,African_chameleon,0.10088424384593964,7.63454316586284
285,232,135,television,punching_bag,0.08528159558773041,6.40780954727044
47,232,120,desk,desk,0.08502197265625,6.387397103630499
272,232,116,malinois,African_hunting_dog,0.08163498342037201,6.121100415228514
480,233,17,colobus,hornbill,0.22874145209789276,4.922915842770443
418,233,103,pirate,schooner,0.22691023349761963,4.884302465393683
267,233,108,tusker,water_buffalo,0.2240745723247528,4.824509246296736
417,233,107,coral_reef,coral_reef,0.22072309255599976,4.753839391227473
75,233,7,orange,groom,0.21433235704898834,4.619083288482289
453,234,88,ambulance,police_van,0.11143427342176437,5.367466473110046
236,234,182,Appenzeller,Border_collie,0.11055261641740799,5.3229563424836055
273,234,193,jigsaw_puzzle,swimming_trunks,0.11024053394794464,5.307200973430335
439,234,178,bald_eagle,bald_eagle,0.1073899045586586,5.1632879938274385
431,234,121,radio,dial_telephone,0.10707641392946243,5.147461534346325
151,235,12,seat_belt,seat_belt,0.7690455913543701,6.130169952819353
382,235,28,wallaby,wallaby,0.7432904839515686,5.93517756132325
151,235,41,seat_belt,seat_belt,0.6653586626052856,5.345154309612566
383,235,78,junco,junco,0.622206449508667,5.018448111169616
382,235,12,wallaby,wallaby,0.5911500453948975,4.783319504842987
70,236,77,Rottweiler,Doberman,0.43522387742996216,4.749826317303271
173,236,27,handkerchief,quilt,0.42899709939956665,4.684576487949618
3,236,165,Eskimo_dog,Siberian_husky,0.4137621819972992,4.524931201757875
246,236,196,racket,tennis_ball,0.41129088401794434,4.499034699482092
204,236,121,running_shoe,running_shoe,0.37043267488479614,4.070885316186272
131,237,111,crane,dhole,2.7004404067993164,6.3063772945447
6,237,74,clumber,curly-coated_retriever,2.5955467224121094,6.125199720583836
476,237,157,Shetland_sheepdog,collie,2.5699658393859863,6.081015150716493
218,237,107,digital_watch,Polaroid_camera,2.4604310989379883,5.891821314550495
110,237,111,CD_player,Polaroid_camera,2.4381914138793945,5.853407827522089
338,238,96,notebook,laptop,0.631240725517273,2.836241676826058
20,238,76,American_lobster,king_crab,0.5721189379692078,2.56795683345887
250,238,80,desktop_computer,desktop_computer,0.5681452751159668,2.5499250120206387
457,238,9,barrel,spindle,0.5591588020324707,2.5091458910972544
221,238,46,crossword_puzzle,crossword_puzzle,0.5570967793464661,2.4997887749430006
15,239,104,hair_spray,lotion,0.20788487792015076,5.766673376695255
163,239,102,digital_watch,iPod,0.20619025826454163,5.724087502840184
135,239,77,hognose_snake,Gila_monster,0.19392621517181396,5.41589150713616
444,239,62,coil,water_tower,0.19136887788772583,5.351625497577865
155,239,162,eggnog,cup,0.18120881915092468,5.096302730434574
372,240,30,dock,lifeboat,0.1401747316122055,7.223294064728608
323,240,47,cassette_player,cassette_player,0.1250341385602951,6.456564208451398
249,240,164,American_black_bear,American_black_bear,0.1194722056388855,6.174904169453269
372,240,118,dock,lifeboat,0.11455239355564117,5.925761563310714
151,240,111,seat_belt,seat_belt,0.11171087622642517,5.7818652069414975
341,241,123,trench_coat,military_uniform,1.205589771270752,2.641579843273375
341,241,151,trench_coat,military_uniform,1.152793288230896,2.5834059481377367
434,241,7,skunk,skunk,1.1258827447891235,2.55375451982114
209,241,61,cuirass,cuirass,0.9856103658676147,2.3991951591977014
69,241,12,hotdog,cheeseburger,0.9416658878326416,2.350774860916336
27,242,130,horse_cart,Boston_bull,-0.3224019408226013,4.048690683029147
27,242,175,horse_cart,Boston_bull,-0.32922136783599854,4.0362105450078
6,242,25,clumber,curly-coated_retriever,-0.3328452706336975,4.02957849117067
250,242,191,desktop_computer,desktop_computer,-0.3433534502983093,4.010347618502069
151,242,161,seat_belt,seat_belt,-0.36480194330215454,3.971095031369454
60,243,20,drake,European_gallinule,0.8241337537765503,2.7271442016708596
11,243,163,saltshaker,cocktail_shaker,0.8195433020591736,2.7221326753658803
253,243,37,espresso,espresso_maker,0.7377281785011292,2.6328127850587455
456,243,11,gyromitra,coral_fungus,0.7328435182571411,2.6274800629627983
11,243,171,saltshaker,cocktail_shaker,0.6833282709121704,2.5734228634005962
63,244,190,paddle,paddle,0.03661704063415527,5.4887785368107975
147,244,170,crayfish,wolf_spider,0.03591790050268173,5.382035503703726
82,244,152,jinrikisha,tricycle,0.03586677461862564,5.374229726737489
376,244,20,comic_book,comic_book,0.035842414945364,5.3705105504345
129,244,3,wire-haired_fox_terrier,Irish_wolfhound,0.03570139780640602,5.348980392952723
492,245,115,lawn_mower,lawn_mower,2.220813274383545,4.088648559528211
479,245,130,water_jug,measuring_cup,2.194990634918213,4.051421928773616
492,245,129,lawn_mower,lawn_mower,2.158234119415283,3.998432720126291
492,245,130,lawn_mower,lawn_mower,2.1330928802490234,3.962188414875782
492,245,131,lawn_mower,lawn_mower,2.116575002670288,3.938375786027413
438,246,67,sulphur_butterfly,sulphur_butterfly,0.16569793224334717,3.7181822595176706
84,246,51,pillow,quilt,0.1501057744026184,3.697403979482175
70,246,145,Rottweiler,Doberman,0.08484899997711182,3.6104420883137505
20,246,43,American_lobster,king_crab,-0.007999300956726074,3.4867114272128306
88,246,25,hair_slide,sock,-0.09420856833457947,3.3718280148250406
12,247,110,spiny_lobster,barn_spider,0.20909474790096283,5.529593824857821
309,247,168,ptarmigan,ptarmigan,0.1985640525817871,5.258969095605628
408,247,76,Blenheim_spaniel,Japanese_spaniel,0.19558143615722656,5.182319858504442
149,247,48,parachute,parachute,0.19261899590492249,5.106189121938004
140,247,95,planetarium,planetarium,0.18970987200737,5.031428544096326
239,248,129,warplane,missile,3.245047092437744,7.385256349265034
136,248,179,rifle,military_uniform,3.0911593437194824,7.115497366664933
35,248,76,barbell,assault_rifle,3.004456043243408,6.963509997174478
181,248,86,zebra,Lhasa,2.9734208583831787,6.909106576743466
82,248,80,jinrikisha,tricycle,2.9441850185394287,6.857857335154076
84,249,19,pillow,quilt,3.4889304637908936,7.777704765352328
365,249,133,tricycle,tricycle,3.39941143989563,7.605748398756213
332,249,60,flagpole,restaurant,3.3827567100524902,7.573756463345736
327,249,195,can_opener,pencil_sharpener,3.3191258907318115,7.451528538846476
224,249,167,pop_bottle,beer_bottle,3.1776514053344727,7.179771347844881
82,250,90,jinrikisha,tricycle,0.9830700159072876,2.2715891342761525
330,250,12,wool,prayer_rug,0.9646162986755371,2.2533623717213622
20,250,28,American_lobster,king_crab,0.9611244201660156,2.2499134383891817
238,250,116,Sealyham_terrier,Bedlington_terrier,0.9429352283477783,2.2319479479586612
330,250,11,wool,prayer_rug,0.9219410419464111,2.2112119604195035
163,251,31,digital_watch,iPod,0.08588948100805283,6.323290792442148
92,251,80,terrapin,terrapin,0.08490306884050369,6.249243812049641
107,251,180,weasel,badger,0.08332523703575134,6.130800746815095
60,251,68,drake,European_gallinule,0.07640975713729858,5.611676570034291
167,251,77,fiddler_crab,fiddler_crab,0.07524409145116806,5.524173569721974
108,252,53,fire_screen,punching_bag,0.12244443595409393,7.651776966759001
388,252,186,gong,wall_clock,0.12050808221101761,7.528468629278897
35,252,104,barbell,assault_rifle,0.1066741794347763,6.647516190552693
111,252,170,Model_T,Model_T,0.10406225919723511,6.481187314295735
53,252,144,slot,scoreboard,0.10401681065559387,6.478293119921016
372,253,30,dock,lifeboat,0.15453869104385376,8.46584979970795
368,253,155,chainlink_fence,chainlink_fence,0.11679686605930328,6.395357860786772
372,253,31,dock,lifeboat,0.11490596830844879,6.291624441640479
387,253,110,brassiere,purse,0.10668407380580902,5.840576663814567
271,253,14,bald_eagle,bald_eagle,0.1046677827835083,5.7299642514603235
285,254,135,television,punching_bag,0.22121408581733704,5.520495980255157
56,254,124,hook,worm_fence,0.21000954508781433,5.226064085739693
478,254,129,green_mamba,green_snake,0.199029803276062,4.93753943658501
343,254,106,bee,dung_beetle,0.19385060667991638,4.8014409830488285
451,254,96,snow_leopard,snow_leopard,0.18859538435935974,4.663344732493509
251,255,145,European_gallinule,European_gallinule,0.062343042343854904,5.906981185160058
439,255,116,bald_eagle,bald_eagle,0.059421367943286896,5.623077844754712
375,255,158,worm_fence,barn,0.056545842438936234,5.3436588595497865
406,255,85,weasel,fox_squirrel,0.05611138418316841,5.301441920504427
283,255,164,African_chameleon,African_chameleon,0.05592351406812668,5.283186308855054
479,256,113,water_jug,measuring_cup,1.1462252140045166,5.383835388435244
391,256,113,cairn,toy_poodle,0.9658454656600952,5.108680224864531
479,256,85,water_jug,measuring_cup,0.8800449371337891,4.977798245718896
391,256,127,cairn,toy_poodle,0.7459747195243835,4.7732846404230385
177,256,71,lab_coat,wig,0.7371178865432739,4.759774236123203
323,257,47,cassette_player,cassette_player,0.15974846482276917,7.822308228779321
372,257,30,dock,lifeboat,0.1399148404598236,6.872388947067345
372,257,118,dock,lifeboat,0.13046899437904358,6.419985938922248
277,257,137,walking_stick,mantis,0.1216946542263031,5.999744295596603
223,257,73,gorilla,chimpanzee,0.12105488032102585,5.969102716556998
128,258,17,plastic_bag,gasmask,2.7936789989471436,6.643325186927509
57,258,153,crossword_puzzle,crossword_puzzle,2.775486946105957,6.612134353462988
128,258,16,plastic_bag,gasmask,2.7375879287719727,6.54715532396847
111,258,77,Model_T,Model_T,2.703465461730957,6.488651305968625
134,258,140,lens_cap,sewing_machine,2.643843412399292,6.386427470772458
365,259,146,tricycle,tricycle,3.1093757152557373,7.86734040441665
331,259,165,stretcher,lifeboat,2.973060131072998,7.590504509479097
340,259,181,basset,muzzle,2.9669551849365234,7.578106306901093
458,259,90,hourglass,quill,2.893937110900879,7.429817877566586
82,259,87,jinrikisha,tricycle,2.83329701423645,7.306667208258722
276,260,50,tobacco_shop,tobacco_shop,0.25380685925483704,7.35742579093989
107,260,61,weasel,badger,0.2110106348991394,6.1339798819400935
1,260,63,wire-haired_fox_terrier,giant_schnauzer,0.18978853523731232,5.5272887216206765
357,260,89,prairie_chicken,quail,0.18464384973049164,5.380213961377899
301,260,24,night_snake,wok,0.17883193492889404,5.214064645766059
365,261,132,tricycle,tricycle,3.5872983932495117,7.47341270442346
163,261,157,digital_watch,iPod,3.4419050216674805,7.219454285392454
27,261,61,horse_cart,Boston_bull,3.383481025695801,7.117405165209074
226,261,95,swimming_trunks,swimming_trunks,3.3367457389831543,7.035772698767452
461,261,165,Christmas_stocking,Christmas_stocking,3.3221399784088135,7.010260835167038
480,262,184,colobus,hornbill,0.1104365810751915,6.451032823144745
338,262,140,notebook,laptop,0.11017759889364243,6.43564657198981
129,262,126,wire-haired_fox_terrier,Irish_wolfhound,0.10374133288860321,6.053265032606806
480,262,170,colobus,hornbill,0.09593866765499115,5.589705083253741
78,262,43,Arabian_camel,Arabian_camel,0.09427760541439056,5.4910206074917784
480,263,123,colobus,hornbill,0.08608421683311462,6.63884536214683
13,263,93,spotted_salamander,spotted_salamander,0.08590810745954514,6.624438382477348
175,263,50,electric_ray,stingray,0.0858810544013977,6.6222252529270715
484,263,51,terrapin,box_turtle,0.07821501791477203,5.9950897997154335
412,263,94,academic_gown,oboe,0.07424237579107285,5.67009986221119
417,264,4,coral_reef,coral_reef,0.1482541561126709,3.5957088240376036
417,264,2,coral_reef,coral_reef,0.13376647233963013,3.5741691305930794
417,264,9,coral_reef,coral_reef,0.13125079870224,3.570428930309533
417,264,5,coral_reef,coral_reef,0.13023781776428223,3.5689228718387267
417,264,16,coral_reef,coral_reef,0.1293051838874817,3.5675362700798146
214,265,109,pole,pier,0.23235315084457397,7.11502415668332
250,265,27,desktop_computer,desktop_computer,0.22012969851493835,6.735161846627498
78,265,43,Arabian_camel,Arabian_camel,0.20299915969371796,6.202804385441759
373,265,76,electric_locomotive,crane,0.17474325001239777,5.324709160392117
143,265,161,ptarmigan,alligator_lizard,0.16780900955200195,5.109217126821351
175,266,118,electric_ray,stingray,0.09685914218425751,7.790286878528676
439,266,116,bald_eagle,bald_eagle,0.08986950665712357,7.218436863558649
372,266,30,dock,lifeboat,0.07969978451728821,6.386411254307676
403,266,109,parking_meter,pay-phone,0.07802266627550125,6.249199508723907
276,266,76,tobacco_shop,tobacco_shop,0.0754958838224411,6.04247333852531
352,267,63,crayfish,hermit_crab,0.13761480152606964,6.882118597367871
418,267,151,pirate,schooner,0.13287246227264404,6.645684848284695
163,267,31,digital_watch,iPod,0.12155032157897949,6.081208958054648
453,267,88,ambulance,police_van,0.1178203746676445,5.895248973962173
445,267,3,crane,little_blue_heron,0.11113423109054565,5.56190504634249
372,268,30,dock,lifeboat,0.07358452677726746,6.656397977701645
175,268,118,electric_ray,stingray,0.07140792906284332,6.453217694792081
368,268,155,chainlink_fence,chainlink_fence,0.07042563706636429,6.361523044732589
236,268,179,Appenzeller,Border_collie,0.06927736848592758,6.254334870508571
112,268,27,perfume,slide_rule,0.06731972843408585,6.071593770978596
275,269,175,potpie,pizza,-0.6845476627349854,3.5198925828100447
63,269,84,paddle,paddle,-0.763336718082428,3.3745437279381716
274,269,163,wok,red_wine,-0.7820245027542114,3.340068786080349
460,269,70,vulture,black_stork,-0.7836804986000061,3.337013830048735
232,269,105,pencil_box,apron,-0.7907801866531372,3.3239164331587796
385,270,97,chambered_nautilus,chambered_nautilus,0.1918090283870697,5.562395377482132
143,270,182,ptarmigan,alligator_lizard,0.1817408800125122,5.252058950515757
446,270,107,oxygen_mask,bullet_train,0.17475706338882446,5.036792685364109
193,270,93,cairn,Shih-Tzu,0.17093011736869812,4.9188324895171345
81,270,140,coyote,coyote,0.16969439387321472,4.880743061348216
285,271,124,television,punching_bag,1.1147712469100952,2.8720211949711807
175,271,107,electric_ray,stingray,1.049838900566101,2.800298964403716
62,271,99,brass,hay,0.9612568020820618,2.7024539603441977
469,271,64,scuba_diver,scuba_diver,0.8663784861564636,2.5976543522318085
132,271,126,cricket,broccoli,0.8081656694412231,2.5333543030650465
75,272,152,orange,groom,-0.2015993893146515,3.7269903115094727
335,272,179,Rottweiler,Rottweiler,-0.24951106309890747,3.643365565895361
29,272,184,modem,iPod,-0.2541506886482239,3.6352675915258286
114,272,166,butternut_squash,butternut_squash,-0.30430442094802856,3.547729570540479
105,272,8,pencil_sharpener,wooden_spoon,-0.36445581912994385,3.4427416839985416
391,273,99,cairn,toy_poodle,2.788214683532715,6.050582778582119
128,273,137,plastic_bag,gasmask,2.4073963165283203,5.363940603465801
190,273,60,candle,candle,2.35015869140625,5.2607371584180544
285,273,5,television,punching_bag,2.333859920501709,5.231349333472396
258,273,38,plane,rifle,2.3208961486816406,5.207974745344559
473,274,118,medicine_chest,refrigerator,2.0110771656036377,3.912175971882121
473,274,103,medicine_chest,refrigerator,2.004120349884033,3.9043731927432126
473,274,117,medicine_chest,refrigerator,1.982864499092102,3.8805325858012116
473,274,104,medicine_chest,refrigerator,1.9695557355880737,3.8656054486713236
473,274,116,medicine_chest,refrigerator,1.8598335981369019,3.7425408685980286
291,275,14,Chesapeake_Bay_retriever,Rhodesian_ridgeback,0.17870616912841797,7.305880718770224
66,275,177,dung_beetle,tailed_frog,0.1491270214319229,6.0713101324089465
382,275,195,wallaby,wallaby,0.13921824097633362,5.657738753588198
360,275,69,frilled_lizard,frilled_lizard,0.13763046264648438,5.591468269941842
69,275,112,hotdog,cheeseburger,0.1364838033914566,5.543609156374349
250,276,27,desktop_computer,desktop_computer,0.13845545053482056,10.047857987095956
250,276,26,desktop_computer,desktop_computer,0.12126544117927551,8.799167944909707
214,276,109,pole,pier,0.11769899725914001,8.540099848029799
78,276,43,Arabian_camel,Arabian_camel,0.11458422243595123,8.313841198315124
48,276,32,fountain,fountain,0.08617355674505234,6.250077612947194
360,277,55,frilled_lizard,frilled_lizard,0.18467934429645538,5.199933719688377
43,277,178,rotisserie,pay-phone,0.17247579991817474,4.837868111337299
482,277,39,spatula,butternut_squash,0.17218813300132751,4.829333353399585
66,277,125,dung_beetle,tailed_frog,0.1654331535100937,4.6289206140281065
140,277,95,planetarium,planetarium,0.16435277462005615,4.596866972237998
149,278,78,parachute,parachute,-0.4458801746368408,3.0585678698022063
209,278,183,cuirass,cuirass,-0.46120962500572205,3.035356029305067
203,278,192,bubble,bubble,-0.5025954246520996,2.972689687256146
2,278,133,tiger_shark,great_white_shark,-0.5465292930603027,2.906165061690727
203,278,101,bubble,bubble,-0.5537247061729431,2.895269773375584
331,279,111,stretcher,lifeboat,1.1555038690567017,2.1389781129797467
499,279,194,file,refrigerator,1.1362168788909912,2.124336274569522
194,279,168,toyshop,toyshop,1.1314008235931396,2.120680136269041
362,279,89,lumbermill,lumbermill,1.1074063777923584,2.1024646036670416
41,279,46,beer_glass,beer_glass,1.080896258354187,2.0823392817938777
254,280,36,jellyfish,jellyfish,0.15235169231891632,6.566733911089525
372,280,30,dock,lifeboat,0.1483234465122223,6.392208387518227
147,280,136,crayfish,wolf_spider,0.1392965167760849,6.001112681336969
271,280,14,bald_eagle,bald_eagle,0.13227763772010803,5.697016655197663
323,280,167,cassette_player,cassette_player,0.13147272169589996,5.662143313972458
92,281,80,terrapin,terrapin,0.13606807589530945,6.870384824387512
357,281,75,prairie_chicken,quail,0.12312699109315872,6.205205579893701
107,281,180,weasel,badger,0.12029214203357697,6.0594926984362525
163,281,31,digital_watch,iPod,0.11922617256641388,6.0047012512228655
60,281,68,drake,European_gallinule,0.11643922328948975,5.861450446301251
111,282,89,Model_T,Model_T,0.10372687876224518,5.9702759112408845
478,282,131,green_mamba,green_snake,0.10335220396518707,5.947871129540248
251,282,145,European_gallinule,European_gallinule,0.10105964541435242,5.810780846791898
134,282,132,lens_cap,sewing_machine,0.10080045461654663,5.795281770554989
467,282,114,jackfruit,jackfruit,0.09608975052833557,5.513591361748833
84,283,32,pillow,quilt,4.233114242553711,9.814528265929185
65,283,31,altar,china_cabinet,4.220550537109375,9.78951245045893
65,283,17,altar,china_cabinet,4.055200099945068,9.460280279078075
177,283,59,lab_coat,wig,3.9618453979492188,9.274400085630718
88,283,31,hair_slide,sock,3.7155518531799316,8.784000665271734
410,284,121,frying_pan,sunglasses,2.469641923904419,5.766312287408007
52,284,30,wolf_spider,wolf_spider,2.305182456970215,5.486386044990077
96,284,163,projector,projector,2.285111904144287,5.452223983416205
40,284,167,stretcher,rifle,2.2844042778015137,5.451019533548641
105,284,114,pencil_sharpener,wooden_spoon,2.2762997150421143,5.437224767932706
160,285,173,book_jacket,plate,0.2040364295244217,4.751298888566383
199,285,7,stage,studio_couch,0.20160403847694397,4.695018899294417
11,285,66,saltshaker,cocktail_shaker,0.19982635974884033,4.653887462040353
360,285,26,frilled_lizard,frilled_lizard,0.19804012775421143,4.612558121678242
362,285,26,lumbermill,lumbermill,0.19453313946723938,4.53141439958949
315,286,69,maillot,bikini,1.8216334581375122,2.9712579402053048
315,286,56,maillot,bikini,1.8192644119262695,2.9685257863836085
315,286,55,maillot,bikini,1.8168425559997559,2.9657327286146966
315,286,54,maillot,bikini,1.8150032758712769,2.963611538994863
37,286,69,syringe,syringe,1.8112082481384277,2.9592348411176577
69,287,9,hotdog,cheeseburger,1.0902953147888184,2.9221874017961555
377,287,97,half_track,jeep,1.0659416913986206,2.889321028170702
155,287,138,eggnog,cup,0.9963911175727844,2.7954592192480647
39,287,138,Irish_water_spaniel,miniature_poodle,0.9420634508132935,2.7221414477892503
378,287,137,French_loaf,French_loaf,0.9200831651687622,2.692478006386189
291,288,40,Chesapeake_Bay_retriever,Rhodesian_ridgeback,5.213771343231201,11.570993527438723
499,288,62,file,refrigerator,4.634700298309326,10.467035440784024
372,288,141,dock,lifeboat,4.414229393005371,10.04672321671967
304,288,59,racket,volleyball,4.114249229431152,9.474832202106018
17,288,93,oil_filter,stove,4.063564300537109,9.378204961606286
311,289,91,white_stork,white_stork,2.4979701042175293,5.726991793623091
322,289,90,baboon,baboon,2.39204740524292,5.552178385556472
378,289,58,French_loaf,French_loaf,2.320251703262329,5.433687717651843
221,289,136,crossword_puzzle,crossword_puzzle,2.241333484649658,5.3034421434002414
332,289,20,flagpole,restaurant,2.1900124549865723,5.218742601302635
60,290,108,drake,European_gallinule,0.23803016543388367,6.3208406590572555
323,290,47,cassette_player,cassette_player,0.23731492459774017,6.300898440853261
276,290,50,tobacco_shop,tobacco_shop,0.222068652510643,5.875804585197952
360,290,69,frilled_lizard,frilled_lizard,0.21975278854370117,5.811234076600401
323,290,61,cassette_player,cassette_player,0.21848757565021515,5.775957634986064
276,291,50,tobacco_shop,tobacco_shop,0.1840898096561432,6.0644905055642555
40,291,39,stretcher,rifle,0.17111384868621826,5.644989227910056
388,291,140,gong,wall_clock,0.1681092232465744,5.547852359687015
78,291,132,Arabian_camel,Arabian_camel,0.16795575618743896,5.542890906155029
419,291,163,bannister,bannister,0.16647496819496155,5.495018347334989
479,292,86,water_jug,measuring_cup,2.147481918334961,5.340343525052918
479,292,101,water_jug,measuring_cup,1.9373316764831543,5.08007951203983
479,292,100,water_jug,measuring_cup,1.86745023727417,4.993533697752897
479,292,87,water_jug,measuring_cup,1.7039942741394043,4.791098979898167
25,292,72,diaper,crib,1.6195062398910522,4.686463388469394
401,293,138,stove,stove,3.281310558319092,7.069306814619771
350,293,14,digital_clock,parking_meter,3.2112326622009277,6.945626844557958
48,293,36,fountain,fountain,3.209141731262207,6.941936575725311
370,293,81,pelican,spoonbill,3.205275058746338,6.93511231347584
108,293,158,fire_screen,punching_bag,3.204296112060547,6.933384577577682
478,294,26,green_mamba,green_snake,-1.2200685739517212,3.0455134085269817
124,294,24,mink,mongoose,-1.2210392951965332,3.043382890255851
24,294,52,timber_wolf,coyote,-1.25163733959198,2.9762269554354512
467,294,27,jackfruit,jackfruit,-1.2534750699996948,2.9721935439571565
183,294,53,cicada,cicada,-1.2673885822296143,2.9416564642549536
439,295,123,bald_eagle,bald_eagle,0.27710309624671936,4.504385957372898
421,295,23,miniskirt,shower_cap,0.27207791805267334,4.420657932626966
406,295,77,weasel,fox_squirrel,0.25757765769958496,4.179058906525898
20,295,135,American_lobster,king_crab,0.24820613861083984,4.022913442251793
48,295,67,fountain,fountain,0.22269991040229797,3.597936252557209
107,296,194,weasel,badger,0.07864736020565033,7.111164972392987
453,296,88,ambulance,police_van,0.07009033858776093,6.285446438424199
190,296,134,candle,candle,0.06865884363651276,6.147312872177594
357,296,90,prairie_chicken,quail,0.06048963963985443,5.359017195360494
367,296,140,gondola,canoe,0.060179468244314194,5.329086889999444
338,297,13,notebook,laptop,0.2697596549987793,5.419854432926295
202,297,163,pajama,kimono,0.16697967052459717,5.232998557159374
377,297,95,half_track,jeep,0.008391082286834717,4.9446816276189685
253,297,155,espresso,espresso_maker,-0.018177390098571777,4.896379662982931
418,297,135,pirate,schooner,-0.022135674953460693,4.88918342933025
126,298,81,white_wolf,Arctic_fox,0.1366378664970398,6.3397063824322615
194,298,59,toyshop,toyshop,0.12501747906208038,5.791429900311948
427,298,30,yurt,yurt,0.12206432968378067,5.652093551900805
157,298,102,hoopskirt,mosquito_net,0.11566895991563797,5.350345365107398
107,298,75,weasel,badger,0.11331984400749207,5.239508698651999
280,299,160,hard_disc,parking_meter,3.850463628768921,8.727749178037365
57,299,151,crossword_puzzle,crossword_puzzle,3.579318046569824,8.235933335274826
105,299,34,pencil_sharpener,wooden_spoon,3.529486656188965,8.14554695664596
